CTPRVN_CD,CTP_KOR_NM,SIG_CD,SIG_KOR_NM,EMD_CD,EMD_KOR_NM
48,경상남도,48129,창원시 진해구,48129133,대흥동
48,경상남도,48129,창원시 진해구,48129134,평안동
48,경상남도,48129,창원시 진해구,48129135,충무동
48,경상남도,48129,창원시 진해구,48129136,인사동
48,경상남도,48129,창원시 진해구,48129137,여좌동
48,경상남도,48129,창원시 진해구,48129138,태백동
48,경상남도,48129,창원시 진해구,48129139,경화동
48,경상남도,48129,창원시 진해구,48129140,석동
48,경상남도,48129,창원시 진해구,48129141,이동
48,경상남도,48129,창원시 진해구,48129142,자은동
48,경상남도,48129,창원시 진해구,48129143,덕산동
48,경상남도,48129,창원시 진해구,48129144,풍호동
48,경상남도,48129,창원시 진해구,48129145,장천동
48,경상남도,48129,창원시 진해구,48129146,행암동
48,경상남도,48129,창원시 진해구,48129147,북부동
48,경상남도,48129,창원시 진해구,48129148,성내동
48,경상남도,48129,창원시 진해구,48129149,서중동
48,경상남도,48129,창원시 진해구,48129150,남문동
48,경상남도,48129,창원시 진해구,48129151,제덕동
48,경상남도,48129,창원시 진해구,48129152,수도동
48,경상남도,48129,창원시 진해구,48129153,연도동
48,경상남도,48129,창원시 진해구,48129154,명동
48,경상남도,48129,창원시 진해구,48129155,죽곡동
48,경상남도,48129,창원시 진해구,48129156,원포동
48,경상남도,48129,창원시 진해구,48129157,남양동
48,경상남도,48129,창원시 진해구,48129158,마천동
48,경상남도,48129,창원시 진해구,48129159,소사동
48,경상남도,48129,창원시 진해구,48129160,대장동
48,경상남도,48129,창원시 진해구,48129161,두동
48,경상남도,48129,창원시 진해구,48129162,청안동
48,경상남도,48129,창원시 진해구,48129163,안골동
48,경상남도,48129,창원시 진해구,48129164,용원동
48,경상남도,48129,창원시 진해구,48129165,가주동
48,경상남도,48170,진주시,48170101,망경동
48,경상남도,48170,진주시,48170102,주약동
48,경상남도,48170,진주시,48170103,강남동
48,경상남도,48170,진주시,48170104,칠암동
48,경상남도,48170,진주시,48170105,본성동
48,경상남도,48170,진주시,48170106,동성동
48,경상남도,48170,진주시,48170107,남성동
48,경상남도,48170,진주시,48170108,인사동
48,경상남도,48170,진주시,48170109,대안동
48,경상남도,48170,진주시,48170110,평안동
48,경상남도,48170,진주시,48170111,중안동
48,경상남도,48170,진주시,48170112,계동
48,경상남도,48170,진주시,48170113,봉곡동
48,경상남도,48170,진주시,48170114,상봉동
48,경상남도,48170,진주시,48170115,봉래동
48,경상남도,48170,진주시,48170116,수정동
48,경상남도,48170,진주시,48170117,장대동
48,경상남도,48170,진주시,48170118,옥봉동
48,경상남도,48170,진주시,48170119,상대동
48,경상남도,48170,진주시,48170120,하대동
48,경상남도,48170,진주시,48170121,상평동
48,경상남도,48170,진주시,48170122,초전동
48,경상남도,48170,진주시,48170123,장재동
48,경상남도,48170,진주시,48170124,하촌동
48,경상남도,48170,진주시,48170125,신안동
48,경상남도,48170,진주시,48170126,평거동
48,경상남도,48170,진주시,48170127,이현동
48,경상남도,48170,진주시,48170128,유곡동
48,경상남도,48170,진주시,48170129,판문동
48,경상남도,48170,진주시,48170130,귀곡동
48,경상남도,48170,진주시,48170131,가좌동
48,경상남도,48170,진주시,48170132,호탄동
48,경상남도,48170,진주시,48170137,충무공동
48,경상남도,48170,진주시,48170250,문산읍
48,경상남도,48170,진주시,48170310,내동면
48,경상남도,48170,진주시,48170320,정촌면
48,경상남도,48170,진주시,48170330,금곡면
48,경상남도,48170,진주시,48170350,진성면
48,경상남도,48170,진주시,48170360,일반성면
48,경상남도,48170,진주시,48170370,이반성면
48,경상남도,48170,진주시,48170380,사봉면
48,경상남도,48170,진주시,48170390,지수면
48,경상남도,48170,진주시,48170400,대곡면
48,경상남도,48170,진주시,48170410,금산면
48,경상남도,48170,진주시,48170420,집현면
48,경상남도,48170,진주시,48170430,미천면
48,경상남도,48170,진주시,48170440,명석면
48,경상남도,48170,진주시,48170450,대평면
48,경상남도,48170,진주시,48170460,수곡면
48,경상남도,48220,통영시,48220101,도천동
48,경상남도,48220,통영시,48220102,서호동
48,경상남도,48220,통영시,48220103,명정동
48,경상남도,48220,통영시,48220104,항남동
48,경상남도,48220,통영시,48220105,중앙동
48,경상남도,48220,통영시,48220106,문화동
48,경상남도,48220,통영시,48220107,태평동
48,경상남도,48220,통영시,48220108,동호동
48,경상남도,48220,통영시,48220109,정량동
48,경상남도,48220,통영시,48220110,북신동
48,경상남도,48220,통영시,48220111,무전동
48,경상남도,48220,통영시,48220112,평림동
48,경상남도,48220,통영시,48220113,인평동
48,경상남도,48220,통영시,48220114,당동
48,경상남도,48220,통영시,48220115,미수동
48,경상남도,48220,통영시,48220116,봉평동
48,경상남도,48220,통영시,48220117,도남동
48,경상남도,48220,통영시,48220250,산양읍
48,경상남도,48220,통영시,48220310,용남면
48,경상남도,48220,통영시,48220330,도산면
48,경상남도,48220,통영시,48220340,광도면
48,경상남도,48220,통영시,48220350,욕지면
48,경상남도,48220,통영시,48220360,한산면
48,경상남도,48220,통영시,48220370,사량면
48,경상남도,48240,사천시,48240101,동동
48,경상남도,48240,사천시,48240102,서동
48,경상남도,48240,사천시,48240103,선구동
48,경상남도,48240,사천시,48240104,동금동
48,경상남도,48240,사천시,48240105,서금동
48,경상남도,48240,사천시,48240106,동림동
48,경상남도,48240,사천시,48240107,좌룡동
48,경상남도,48240,사천시,48240108,벌리동
48,경상남도,48240,사천시,48240109,용강동
48,경상남도,48240,사천시,48240110,와룡동
48,경상남도,48240,사천시,48240111,봉남동
48,경상남도,48240,사천시,48240112,이금동
48,경상남도,48240,사천시,48240113,이홀동
48,경상남도,48240,사천시,48240114,궁지동
48,경상남도,48240,사천시,48240115,사등동
48,경상남도,48240,사천시,48240116,향촌동
48,경상남도,48240,사천시,48240117,대방동
48,경상남도,48240,사천시,48240118,실안동
48,경상남도,48240,사천시,48240119,마도동
48,경상남도,48240,사천시,48240120,늑도동
48,경상남도,48240,사천시,48240121,신수동
48,경상남도,48240,사천시,48240122,백천동
48,경상남도,48240,사천시,48240123,신벽동
48,경상남도,48240,사천시,48240124,노룡동
48,경상남도,48240,사천시,48240125,대포동
48,경상남도,48240,사천시,48240126,송포동
48,경상남도,48240,사천시,48240127,죽림동
48,경상남도,48240,사천시,48240250,사천읍
48,경상남도,48240,사천시,48240310,정동면
48,경상남도,48240,사천시,48240320,사남면
48,경상남도,48240,사천시,48240330,용현면
48,경상남도,48240,사천시,48240340,축동면
48,경상남도,48240,사천시,48240350,곤양면
48,경상남도,48240,사천시,48240360,곤명면
48,경상남도,48240,사천시,48240370,서포면
48,경상남도,48250,김해시,48250101,동상동
48,경상남도,48250,김해시,48250102,서상동
48,경상남도,48250,김해시,48250103,부원동
48,경상남도,48250,김해시,48250104,봉황동
48,경상남도,48250,김해시,48250105,대성동
48,경상남도,48250,김해시,48250106,구산동
48,경상남도,48250,김해시,48250107,삼계동
48,경상남도,48250,김해시,48250108,내동
48,경상남도,48250,김해시,48250109,외동
48,경상남도,48250,김해시,48250110,흥동
48,경상남도,48250,김해시,48250111,풍유동
48,경상남도,48250,김해시,48250112,명법동
48,경상남도,48250,김해시,48250113,이동
48,경상남도,48250,김해시,48250114,화목동
48,경상남도,48250,김해시,48250115,전하동
48,경상남도,48250,김해시,48250116,강동
48,경상남도,48250,김해시,48250117,삼정동
48,경상남도,48250,김해시,48250118,어방동
48,경상남도,48250,김해시,48250119,삼방동
48,경상남도,48250,김해시,48250120,안동
48,경상남도,48250,김해시,48250121,지내동
48,경상남도,48250,김해시,48250122,불암동
48,경상남도,48250,김해시,48250123,유하동
48,경상남도,48250,김해시,48250124,내덕동
48,경상남도,48250,김해시,48250125,부곡동
48,경상남도,48250,김해시,48250126,무계동
48,경상남도,48250,김해시,48250127,신문동
48,경상남도,48250,김해시,48250128,삼문동
48,경상남도,48250,김해시,48250129,대청동
48,경상남도,48250,김해시,48250130,관동동
48,경상남도,48250,김해시,48250131,율하동
48,경상남도,48250,김해시,48250132,장유동
48,경상남도,48250,김해시,48250133,응달동
48,경상남도,48250,김해시,48250134,수가동
48,경상남도,48250,김해시,48250250,진영읍
48,경상남도,48250,김해시,48250320,주촌면
48,경상남도,48250,김해시,48250330,진례면
48,경상남도,48250,김해시,48250340,한림면
48,경상남도,48250,김해시,48250350,생림면
48,경상남도,48250,김해시,48250360,상동면
48,경상남도,48250,김해시,48250370,대동면
48,경상남도,48270,밀양시,48270101,내일동
48,경상남도,48270,밀양시,48270102,내이동
48,경상남도,48270,밀양시,48270103,교동
48,경상남도,48270,밀양시,48270104,삼문동
48,경상남도,48270,밀양시,48270105,남포동
48,경상남도,48270,밀양시,48270106,용평동
48,경상남도,48270,밀양시,48270107,활성동
48,경상남도,48270,밀양시,48270108,가곡동
48,경상남도,48270,밀양시,48270250,삼랑진읍
48,경상남도,48270,밀양시,48270253,하남읍
48,경상남도,48270,밀양시,48270310,부북면
48,경상남도,48270,밀양시,48270320,상동면
48,경상남도,48270,밀양시,48270330,산외면
48,경상남도,48270,밀양시,48270340,산내면
48,경상남도,48270,밀양시,48270350,단장면
48,경상남도,48270,밀양시,48270360,상남면
48,경상남도,48270,밀양시,48270370,초동면
48,경상남도,48270,밀양시,48270380,무안면
48,경상남도,48270,밀양시,48270390,청도면
48,경상남도,48310,거제시,48310101,능포동
48,경상남도,48310,거제시,48310102,장승포동
48,경상남도,48310,거제시,48310103,두모동
48,경상남도,48310,거제시,48310104,아양동
48,경상남도,48310,거제시,48310105,아주동
48,경상남도,48310,거제시,48310106,옥포동
48,경상남도,48310,거제시,48310107,덕포동
48,경상남도,48310,거제시,48310108,장평동
48,경상남도,48310,거제시,48310109,고현동
48,경상남도,48310,거제시,48310110,상동동
48,경상남도,48310,거제시,48310111,문동동
48,경상남도,48310,거제시,48310112,삼거동
48,경상남도,48310,거제시,48310113,양정동
48,경상남도,48310,거제시,48310114,수월동
48,경상남도,48310,거제시,48310310,일운면
48,경상남도,48310,거제시,48310320,동부면
48,경상남도,48310,거제시,48310330,남부면
48,경상남도,48310,거제시,48310340,거제면
48,경상남도,48310,거제시,48310350,둔덕면
48,경상남도,48310,거제시,48310360,사등면
48,경상남도,48310,거제시,48310370,연초면
48,경상남도,48310,거제시,48310380,하청면
48,경상남도,48310,거제시,48310390,장목면
48,경상남도,48330,양산시,48330101,다방동
48,경상남도,48330,양산시,48330102,남부동
48,경상남도,48330,양산시,48330103,중부동
48,경상남도,48330,양산시,48330104,북부동
48,경상남도,48330,양산시,48330105,명곡동
48,경상남도,48330,양산시,48330106,신기동
48,경상남도,48330,양산시,48330107,북정동
48,경상남도,48330,양산시,48330108,산막동
48,경상남도,48330,양산시,48330109,호계동
48,경상남도,48330,양산시,48330110,교동
48,경상남도,48330,양산시,48330111,유산동
48,경상남도,48330,양산시,48330112,어곡동
48,경상남도,48330,양산시,48330113,용당동
48,경상남도,48330,양산시,48330114,삼호동
48,경상남도,48330,양산시,48330115,명동
48,경상남도,48330,양산시,48330116,주남동
48,경상남도,48330,양산시,48330117,소주동
48,경상남도,48330,양산시,48330118,주진동
48,경상남도,48330,양산시,48330119,평산동
48,경상남도,48330,양산시,48330120,덕계동
48,경상남도,48330,양산시,48330121,매곡동
48,경상남도,48330,양산시,48330253,물금읍
48,경상남도,48330,양산시,48330310,동면
48,경상남도,48330,양산시,48330320,원동면
48,경상남도,48330,양산시,48330330,상북면
48,경상남도,48330,양산시,48330340,하북면
48,경상남도,48720,의령군,48720250,의령읍
48,경상남도,48720,의령군,48720310,가례면
48,경상남도,48720,의령군,48720320,칠곡면
48,경상남도,48720,의령군,48720330,대의면
48,경상남도,48720,의령군,48720340,화정면
48,경상남도,48720,의령군,48720350,용덕면
48,경상남도,48720,의령군,48720360,정곡면
48,경상남도,48720,의령군,48720370,지정면
48,경상남도,48720,의령군,48720380,낙서면
48,경상남도,48720,의령군,48720390,부림면
48,경상남도,48720,의령군,48720400,봉수면
48,경상남도,48720,의령군,48720415,궁류면
48,경상남도,48720,의령군,48720420,유곡면
48,경상남도,48730,함안군,48730250,가야읍
48,경상남도,48730,함안군,48730253,칠원읍
48,경상남도,48730,함안군,48730310,함안면
48,경상남도,48730,함안군,48730320,군북면
48,경상남도,48730,함안군,48730330,법수면
48,경상남도,48730,함안군,48730340,대산면
48,경상남도,48730,함안군,48730350,칠서면
48,경상남도,48730,함안군,48730360,칠북면
48,경상남도,48730,함안군,48730380,산인면
48,경상남도,48730,함안군,48730390,여항면
48,경상남도,48740,창녕군,48740250,창녕읍
48,경상남도,48740,창녕군,48740253,남지읍
48,경상남도,48740,창녕군,48740310,고암면
48,경상남도,48740,창녕군,48740320,성산면
48,경상남도,48740,창녕군,48740330,대합면
48,경상남도,48740,창녕군,48740340,이방면
48,경상남도,48740,창녕군,48740350,유어면
48,경상남도,48740,창녕군,48740360,대지면
48,경상남도,48740,창녕군,48740370,계성면
48,경상남도,48740,창녕군,48740380,영산면
48,경상남도,48740,창녕군,48740390,장마면
48,경상남도,48740,창녕군,48740400,도천면
48,경상남도,48740,창녕군,48740410,길곡면
48,경상남도,48740,창녕군,48740420,부곡면
48,경상남도,48820,고성군,48820250,고성읍
48,경상남도,48820,고성군,48820310,삼산면
48,경상남도,48820,고성군,48820320,하일면
48,경상남도,48820,고성군,48820330,하이면
48,경상남도,48820,고성군,48820340,상리면
48,경상남도,48820,고성군,48820350,대가면
48,경상남도,48820,고성군,48820360,영현면
48,경상남도,48820,고성군,48820370,영오면
48,경상남도,48820,고성군,48820380,개천면
48,경상남도,48820,고성군,48820390,구만면
48,경상남도,48820,고성군,48820400,회화면
48,경상남도,48820,고성군,48820410,마암면
48,경상남도,48820,고성군,48820420,동해면
48,경상남도,48820,고성군,48820430,거류면
48,경상남도,48840,남해군,48840250,남해읍
48,경상남도,48840,남해군,48840310,이동면
48,경상남도,48840,남해군,48840320,상주면
48,경상남도,48840,남해군,48840330,삼동면
48,경상남도,48840,남해군,48840340,미조면
48,경상남도,48840,남해군,48840350,남면
48,경상남도,48840,남해군,48840360,서면
48,경상남도,48840,남해군,48840370,고현면
48,경상남도,48840,남해군,48840380,설천면
48,경상남도,48840,남해군,48840390,창선면
48,경상남도,48850,하동군,48850250,하동읍
48,경상남도,48850,하동군,48850310,화개면
48,경상남도,48850,하동군,48850320,악양면
48,경상남도,48850,하동군,48850330,적량면
48,경상남도,48850,하동군,48850340,횡천면
48,경상남도,48850,하동군,48850350,고전면
48,경상남도,48850,하동군,48850360,금남면
48,경상남도,48850,하동군,48850370,진교면
48,경상남도,48850,하동군,48850380,양보면
48,경상남도,48850,하동군,48850390,북천면
48,경상남도,48850,하동군,48850400,청암면
48,경상남도,48850,하동군,48850410,옥종면
48,경상남도,48850,하동군,48850420,금성면
48,경상남도,48860,산청군,48860250,산청읍
48,경상남도,48860,산청군,48860310,차황면
48,경상남도,48860,산청군,48860320,오부면
48,경상남도,48860,산청군,48860330,생초면
48,경상남도,48860,산청군,48860340,금서면
48,경상남도,48860,산청군,48860350,삼장면
48,경상남도,48860,산청군,48860360,시천면
48,경상남도,48860,산청군,48860370,단성면
48,경상남도,48860,산청군,48860380,신안면
48,경상남도,48860,산청군,48860390,생비량면
48,경상남도,48860,산청군,48860400,신등면
48,경상남도,48870,함양군,48870250,함양읍
48,경상남도,48870,함양군,48870310,마천면
48,경상남도,48870,함양군,48870320,휴천면
48,경상남도,48870,함양군,48870330,유림면
48,경상남도,48870,함양군,48870340,수동면
48,경상남도,48870,함양군,48870350,지곡면
48,경상남도,48870,함양군,48870360,안의면
48,경상남도,48870,함양군,48870370,서하면
48,경상남도,48870,함양군,48870380,서상면
48,경상남도,48870,함양군,48870390,백전면
48,경상남도,48870,함양군,48870400,병곡면
48,경상남도,48880,거창군,48880250,거창읍
48,경상남도,48880,거창군,48880310,주상면
48,경상남도,48880,거창군,48880320,웅양면
48,경상남도,48880,거창군,48880330,고제면
48,경상남도,48880,거창군,48880340,북상면
48,경상남도,48880,거창군,48880350,위천면
48,경상남도,48880,거창군,48880360,마리면
48,경상남도,48880,거창군,48880370,남상면
48,경상남도,48880,거창군,48880380,남하면
48,경상남도,48880,거창군,48880390,신원면
48,경상남도,48880,거창군,48880400,가조면
48,경상남도,48880,거창군,48880410,가북면
48,경상남도,48890,합천군,48890250,합천읍
48,경상남도,48890,합천군,48890310,봉산면
48,경상남도,48890,합천군,48890320,묘산면
48,경상남도,48890,합천군,48890330,가야면
48,경상남도,48890,합천군,48890340,야로면
48,경상남도,48890,합천군,48890350,율곡면
48,경상남도,48890,합천군,48890360,초계면
48,경상남도,48890,합천군,48890370,쌍책면
48,경상남도,48890,합천군,48890380,덕곡면
48,경상남도,48890,합천군,48890390,청덕면
48,경상남도,48890,합천군,48890400,적중면
48,경상남도,48890,합천군,48890410,대양면
48,경상남도,48890,합천군,48890420,쌍백면
48,경상남도,48890,합천군,48890430,삼가면
48,경상남도,48890,합천군,48890440,가회면
48,경상남도,48890,합천군,48890450,대병면
48,경상남도,48890,합천군,48890460,용주면
47,경상북도,47111,포항시 남구,47111101,상도동
47,경상북도,47111,포항시 남구,47111102,대도동
47,경상북도,47111,포항시 남구,47111103,해도동
47,경상북도,47111,포항시 남구,47111104,송도동
47,경상북도,47111,포항시 남구,47111105,청림동
47,경상북도,47111,포항시 남구,47111106,일월동
47,경상북도,47111,포항시 남구,47111107,송정동
47,경상북도,47111,포항시 남구,47111108,송내동
47,경상북도,47111,포항시 남구,47111109,괴동동
47,경상북도,47111,포항시 남구,47111110,동촌동
47,경상북도,47111,포항시 남구,47111111,장흥동
47,경상북도,47111,포항시 남구,47111112,인덕동
47,경상북도,47111,포항시 남구,47111113,호동
47,경상북도,47111,포항시 남구,47111114,효자동
47,경상북도,47111,포항시 남구,47111115,지곡동
47,경상북도,47111,포항시 남구,47111116,대잠동
47,경상북도,47111,포항시 남구,47111117,이동
47,경상북도,47111,포항시 남구,47111250,구룡포읍
47,경상북도,47111,포항시 남구,47111253,연일읍
47,경상북도,47111,포항시 남구,47111256,오천읍
47,경상북도,47111,포항시 남구,47111310,대송면
47,경상북도,47111,포항시 남구,47111320,동해면
47,경상북도,47111,포항시 남구,47111330,장기면
47,경상북도,47111,포항시 남구,47111350,호미곶면
47,경상북도,47113,포항시 북구,47113101,대흥동
47,경상북도,47113,포항시 북구,47113102,신흥동
47,경상북도,47113,포항시 북구,47113103,남빈동
47,경상북도,47113,포항시 북구,47113104,상원동
47,경상북도,47113,포항시 북구,47113105,여천동
47,경상북도,47113,포항시 북구,47113106,중앙동
47,경상북도,47113,포항시 북구,47113107,덕산동
47,경상북도,47113,포항시 북구,47113108,덕수동
47,경상북도,47113,포항시 북구,47113109,대신동
47,경상북도,47113,포항시 북구,47113110,동빈1가
47,경상북도,47113,포항시 북구,47113111,동빈2가
47,경상북도,47113,포항시 북구,47113112,학산동
47,경상북도,47113,포항시 북구,47113113,항구동
47,경상북도,47113,포항시 북구,47113114,득량동
47,경상북도,47113,포항시 북구,47113115,학잠동
47,경상북도,47113,포항시 북구,47113116,죽도동
47,경상북도,47113,포항시 북구,47113117,용흥동
47,경상북도,47113,포항시 북구,47113118,우현동
47,경상북도,47113,포항시 북구,47113119,창포동
47,경상북도,47113,포항시 북구,47113120,두호동
47,경상북도,47113,포항시 북구,47113121,장성동
47,경상북도,47113,포항시 북구,47113122,양덕동
47,경상북도,47113,포항시 북구,47113123,환호동
47,경상북도,47113,포항시 북구,47113124,여남동
47,경상북도,47113,포항시 북구,47113250,흥해읍
47,경상북도,47113,포항시 북구,47113310,신광면
47,경상북도,47113,포항시 북구,47113320,청하면
47,경상북도,47113,포항시 북구,47113330,송라면
47,경상북도,47113,포항시 북구,47113340,기계면
47,경상북도,47113,포항시 북구,47113350,죽장면
47,경상북도,47113,포항시 북구,47113360,기북면
47,경상북도,47130,경주시,47130101,동부동
47,경상북도,47130,경주시,47130102,서부동
47,경상북도,47130,경주시,47130103,북부동
47,경상북도,47130,경주시,47130104,성동동
47,경상북도,47130,경주시,47130105,황오동
47,경상북도,47130,경주시,47130106,노동동
47,경상북도,47130,경주시,47130107,노서동
47,경상북도,47130,경주시,47130108,성건동
47,경상북도,47130,경주시,47130109,사정동
47,경상북도,47130,경주시,47130110,황남동
47,경상북도,47130,경주시,47130111,교동
47,경상북도,47130,경주시,47130112,인왕동
47,경상북도,47130,경주시,47130113,탑동
47,경상북도,47130,경주시,47130114,충효동
47,경상북도,47130,경주시,47130115,서악동
47,경상북도,47130,경주시,47130116,효현동
47,경상북도,47130,경주시,47130117,광명동
47,경상북도,47130,경주시,47130118,동방동
47,경상북도,47130,경주시,47130119,도지동
47,경상북도,47130,경주시,47130120,남산동
47,경상북도,47130,경주시,47130121,배반동
47,경상북도,47130,경주시,47130122,구황동
47,경상북도,47130,경주시,47130123,보문동
47,경상북도,47130,경주시,47130124,황성동
47,경상북도,47130,경주시,47130125,용강동
47,경상북도,47130,경주시,47130126,동천동
47,경상북도,47130,경주시,47130127,평동
47,경상북도,47130,경주시,47130128,조양동
47,경상북도,47130,경주시,47130129,시동
47,경상북도,47130,경주시,47130130,시래동
47,경상북도,47130,경주시,47130131,구정동
47,경상북도,47130,경주시,47130132,마동
47,경상북도,47130,경주시,47130133,하동
47,경상북도,47130,경주시,47130134,진현동
47,경상북도,47130,경주시,47130135,천군동
47,경상북도,47130,경주시,47130136,신평동
47,경상북도,47130,경주시,47130137,덕동
47,경상북도,47130,경주시,47130138,암곡동
47,경상북도,47130,경주시,47130139,황용동
47,경상북도,47130,경주시,47130140,북군동
47,경상북도,47130,경주시,47130141,손곡동
47,경상북도,47130,경주시,47130142,율동
47,경상북도,47130,경주시,47130143,배동
47,경상북도,47130,경주시,47130144,석장동
47,경상북도,47130,경주시,47130250,감포읍
47,경상북도,47130,경주시,47130253,안강읍
47,경상북도,47130,경주시,47130256,건천읍
47,경상북도,47130,경주시,47130259,외동읍
47,경상북도,47130,경주시,47130310,양북면
47,경상북도,47130,경주시,47130320,양남면
47,경상북도,47130,경주시,47130330,내남면
47,경상북도,47130,경주시,47130340,산내면
47,경상북도,47130,경주시,47130350,서면
47,경상북도,47130,경주시,47130360,현곡면
47,경상북도,47130,경주시,47130370,강동면
47,경상북도,47130,경주시,47130380,천북면
47,경상북도,47150,김천시,47150101,감호동
47,경상북도,47150,김천시,47150102,용두동
47,경상북도,47150,김천시,47150103,모암동
47,경상북도,47150,김천시,47150104,성내동
47,경상북도,47150,김천시,47150105,평화동
47,경상북도,47150,김천시,47150106,남산동
47,경상북도,47150,김천시,47150107,황금동
47,경상북도,47150,김천시,47150108,신음동
47,경상북도,47150,김천시,47150109,교동
47,경상북도,47150,김천시,47150110,삼락동
47,경상북도,47150,김천시,47150111,문당동
47,경상북도,47150,김천시,47150112,다수동
47,경상북도,47150,김천시,47150113,백옥동
47,경상북도,47150,김천시,47150114,부곡동
47,경상북도,47150,김천시,47150115,지좌동
47,경상북도,47150,김천시,47150116,덕곡동
47,경상북도,47150,김천시,47150117,대광동
47,경상북도,47150,김천시,47150118,응명동
47,경상북도,47150,김천시,47150119,양천동
47,경상북도,47150,김천시,47150120,율곡동
47,경상북도,47150,김천시,47150250,아포읍
47,경상북도,47150,김천시,47150310,농소면
47,경상북도,47150,김천시,47150320,남면
47,경상북도,47150,김천시,47150340,개령면
47,경상북도,47150,김천시,47150350,감문면
47,경상북도,47150,김천시,47150360,어모면
47,경상북도,47150,김천시,47150370,봉산면
47,경상북도,47150,김천시,47150380,대항면
47,경상북도,47150,김천시,47150390,감천면
47,경상북도,47150,김천시,47150400,조마면
47,경상북도,47150,김천시,47150410,구성면
47,경상북도,47150,김천시,47150420,지례면
47,경상북도,47150,김천시,47150430,부항면
47,경상북도,47150,김천시,47150440,대덕면
47,경상북도,47150,김천시,47150450,증산면
47,경상북도,47170,안동시,47170101,삼산동
47,경상북도,47170,안동시,47170102,서부동
47,경상북도,47170,안동시,47170103,북문동
47,경상북도,47170,안동시,47170104,명륜동
47,경상북도,47170,안동시,47170105,신안동
47,경상북도,47170,안동시,47170106,율세동
47,경상북도,47170,안동시,47170107,옥정동
47,경상북도,47170,안동시,47170108,신세동
47,경상북도,47170,안동시,47170109,법흥동
47,경상북도,47170,안동시,47170110,용상동
47,경상북도,47170,안동시,47170111,동문동
47,경상북도,47170,안동시,47170112,동부동
47,경상북도,47170,안동시,47170113,운흥동
47,경상북도,47170,안동시,47170114,천리동
47,경상북도,47170,안동시,47170115,남부동
47,경상북도,47170,안동시,47170116,남문동
47,경상북도,47170,안동시,47170117,안흥동
47,경상북도,47170,안동시,47170118,대석동
47,경상북도,47170,안동시,47170119,옥야동
47,경상북도,47170,안동시,47170120,광석동
47,경상북도,47170,안동시,47170121,당북동
47,경상북도,47170,안동시,47170122,태화동
47,경상북도,47170,안동시,47170123,화성동
47,경상북도,47170,안동시,47170124,목성동
47,경상북도,47170,안동시,47170125,법상동
47,경상북도,47170,안동시,47170126,금곡동
47,경상북도,47170,안동시,47170127,평화동
47,경상북도,47170,안동시,47170128,안기동
47,경상북도,47170,안동시,47170129,운안동
47,경상북도,47170,안동시,47170130,성곡동
47,경상북도,47170,안동시,47170131,상아동
47,경상북도,47170,안동시,47170132,안막동
47,경상북도,47170,안동시,47170133,옥동
47,경상북도,47170,안동시,47170134,이천동
47,경상북도,47170,안동시,47170135,노하동
47,경상북도,47170,안동시,47170136,송현동
47,경상북도,47170,안동시,47170137,송천동
47,경상북도,47170,안동시,47170138,석동동
47,경상북도,47170,안동시,47170139,정상동
47,경상북도,47170,안동시,47170140,정하동
47,경상북도,47170,안동시,47170141,수상동
47,경상북도,47170,안동시,47170142,수하동
47,경상북도,47170,안동시,47170250,풍산읍
47,경상북도,47170,안동시,47170310,와룡면
47,경상북도,47170,안동시,47170320,북후면
47,경상북도,47170,안동시,47170330,서후면
47,경상북도,47170,안동시,47170340,풍천면
47,경상북도,47170,안동시,47170350,일직면
47,경상북도,47170,안동시,47170360,남후면
47,경상북도,47170,안동시,47170370,남선면
47,경상북도,47170,안동시,47170380,임하면
47,경상북도,47170,안동시,47170390,길안면
47,경상북도,47170,안동시,47170400,임동면
47,경상북도,47170,안동시,47170410,예안면
47,경상북도,47170,안동시,47170420,도산면
47,경상북도,47170,안동시,47170430,녹전면
47,경상북도,47190,구미시,47190101,원평동
47,경상북도,47190,구미시,47190102,지산동
47,경상북도,47190,구미시,47190103,도량동
47,경상북도,47190,구미시,47190104,봉곡동
47,경상북도,47190,구미시,47190105,부곡동
47,경상북도,47190,구미시,47190106,선기동
47,경상북도,47190,구미시,47190107,수점동
47,경상북도,47190,구미시,47190108,남통동
47,경상북도,47190,구미시,47190109,형곡동
47,경상북도,47190,구미시,47190110,송정동
47,경상북도,47190,구미시,47190111,신평동
47,경상북도,47190,구미시,47190112,비산동
47,경상북도,47190,구미시,47190113,공단동
47,경상북도,47190,구미시,47190114,광평동
47,경상북도,47190,구미시,47190115,사곡동
47,경상북도,47190,구미시,47190116,상모동
47,경상북도,47190,구미시,47190117,임은동
47,경상북도,47190,구미시,47190118,오태동
47,경상북도,47190,구미시,47190119,신동
47,경상북도,47190,구미시,47190120,구평동
47,경상북도,47190,구미시,47190121,황상동
47,경상북도,47190,구미시,47190122,인의동
47,경상북도,47190,구미시,47190123,진평동
47,경상북도,47190,구미시,47190124,시미동
47,경상북도,47190,구미시,47190125,임수동
47,경상북도,47190,구미시,47190126,양호동
47,경상북도,47190,구미시,47190127,거의동
47,경상북도,47190,구미시,47190128,옥계동
47,경상북도,47190,구미시,47190129,구포동
47,경상북도,47190,구미시,47190130,금전동
47,경상북도,47190,구미시,47190250,선산읍
47,경상북도,47190,구미시,47190253,고아읍
47,경상북도,47190,구미시,47190256,산동읍
47,경상북도,47190,구미시,47190310,무을면
